3.994819828472986705e-05
7.287475709517188977e-06
4.084813220843172530e-06
4.262802552787826848e-07
1.442653885205139550e-07
4.291904064039186301e-08
7.154291616276158503e-09
3.651505593640076878e-09
1.640203700592699024e-09
6.929271183209378144e-10
