6.928142880969490860e-05
3.040268180719613901e-06
1.420201134589541134e-06
4.441491640002945573e-07
5.570818455399653641e-08
5.979424033787243931e-08
2.443772452407196173e-08
4.835276751723187277e-09
2.300442980537258779e-09
1.861122717097032387e-09
1.468256298390742156e-09
